TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
1120248,1/13/14 12:05,1/13/14 12:14,2192,540,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1120256,1/13/14 12:08,1/13/14 12:25,2581,1029,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.880958,-87.616743,POINT (-87.616743 41.880958)
1120267,1/13/14 12:13,1/13/14 12:27,2836,862,141,41.915689,-87.6346,POINT (-87.6346 41.915689),41.90959193,-87.65349723,POINT (-87.653497 41.909592)
1120311,1/13/14 12:28,1/13/14 12:45,1515,1022,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.865212,-87.617759,POINT (-87.617759 41.865212)
1120313,1/13/14 12:28,1/13/14 12:44,2581,979,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.865212,-87.617759,POINT (-87.617759 41.865212)
1120394,1/13/14 12:49,1/13/14 13:10,2568,1247,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.865212,-87.617759,POINT (-87.617759 41.865212)
1120414,1/13/14 12:55,1/13/14 13:06,2535,665,344,41.96909,-87.674237,POINT (-87.674237 41.96909),41.955927,-87.679259,POINT (-87.679259 41.955927)
1120457,1/13/14 13:08,1/13/14 13:20,2901,717,144,41.921822,-87.64414,POINT (-87.64414 41.921822),41.93649682,-87.64753866,POINT (-87.647539 41.936497)
1120461,1/13/14 13:11,1/13/14 13:30,2124,1172,216,41.903029,-87.697474,POINT (-87.697474 41.903029),41.920445,-87.663095,POINT (-87.663095 41.920445)
1120476,1/13/14 13:15,1/13/14 13:23,2535,471,298,41.955927,-87.679259,POINT (-87.679259 41.955927),41.96909,-87.674237,POINT (-87.674237 41.96909)
1120507,1/13/14 13:24,1/13/14 13:45,174,1301,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.866095,-87.607267,POINT (-87.607267 41.866095)
1120508,1/13/14 13:24,1/13/14 13:45,264,1299,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.866095,-87.607267,POINT (-87.607267 41.866095)
1120509,1/13/14 13:24,1/13/14 13:34,2722,607,232,41.949275,-87.646303,POINT (-87.646303 41.949275),41.961004,-87.649603,POINT (-87.649603 41.961004)
1120542,1/13/14 13:35,1/13/14 13:46,2674,648,307,41.920445,-87.663095,POINT (-87.663095 41.920445),41.932418,-87.652705,POINT (-87.652705 41.932418)
1120575,1/13/14 13:44,1/13/14 23:54,2478,36621,74,41.893882,-87.641711,POINT (-87.641711 41.893882),41.879255,-87.639904,POINT (-87.639904 41.879255)
1120596,1/13/14 13:51,1/13/14 14:14,1515,1336,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.87785,-87.62408,POINT (-87.62408 41.87785)
1120598,1/13/14 13:52,1/13/14 14:05,1405,814,112,41.884078,-87.648684,POINT (-87.648684 41.884078),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
1120599,1/13/14 13:52,1/13/14 14:14,1897,1284,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.87785,-87.62408,POINT (-87.62408 41.87785)
1120602,1/13/14 13:54,1/13/14 14:06,1966,706,286,41.878724,-87.634793,POINT (-87.634793 41.878724),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1120605,1/13/14 13:54,1/13/14 14:05,1207,666,286,41.878724,-87.634793,POINT (-87.634793 41.878724),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1120606,1/13/14 13:54,1/13/14 14:06,164,691,286,41.878724,-87.634793,POINT (-87.634793 41.878724),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1120608,1/13/14 13:55,1/13/14 14:06,629,650,286,41.878724,-87.634793,POINT (-87.634793 41.878724),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1120650,1/13/14 14:10,1/13/14 14:40,2809,1785,50,41.87593267,-87.63058454,POINT (-87.630585 41.875933),41.89766,-87.62351,POINT (-87.62351 41.89766)
1120681,1/13/14 14:21,1/13/14 14:38,1926,1004,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.926277,-87.630834,POINT (-87.630834 41.926277)
1120687,1/13/14 14:22,1/13/14 14:28,1726,364,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1120688,1/13/14 14:22,1/13/14 14:28,1928,343,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1120692,1/13/14 14:23,1/13/14 14:28,1468,285,87,41.92556258,-87.65840426,POINT (-87.658404 41.925563),41.92533,-87.6658,POINT (-87.6658 41.92533)
1120710,1/13/14 14:31,1/13/14 14:48,1351,1026,25,41.89766,-87.62351,POINT (-87.62351 41.89766),41.90096039,-87.62377664,POINT (-87.623777 41.90096)
1120711,1/13/14 14:31,1/13/14 14:48,2600,987,25,41.89766,-87.62351,POINT (-87.62351 41.89766),41.90096039,-87.62377664,POINT (-87.623777 41.90096)
1120744,1/13/14 14:44,1/13/14 15:04,1797,1235,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89766,-87.62351,POINT (-87.62351 41.89766)
1120745,1/13/14 14:44,1/13/14 15:04,629,1223,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89766,-87.62351,POINT (-87.62351 41.89766)
1120748,1/13/14 14:44,1/13/14 15:04,2928,1213,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89766,-87.62351,POINT (-87.62351 41.89766)
1120749,1/13/14 14:44,1/13/14 15:04,1349,1223,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89766,-87.62351,POINT (-87.62351 41.89766)
1120751,1/13/14 14:45,1/13/14 15:32,2196,2842,5,41.874053,-87.627716,POINT (-87.627716 41.874053),41.871962,-87.626106,POINT (-87.626106 41.871962)
1120756,1/13/14 14:46,1/13/14 14:51,1468,281,188,41.92533,-87.6658,POINT (-87.6658 41.92533),41.92556258,-87.65840426,POINT (-87.658404 41.925563)
1120798,1/13/14 15:00,1/13/14 15:32,2664,1891,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.911974,-87.631942,POINT (-87.631942 41.911974)
1120800,1/13/14 15:01,1/13/14 15:16,1726,922,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.891071,-87.6122,POINT (-87.6122 41.891071)
1120803,1/13/14 15:01,1/13/14 15:30,710,1721,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.911974,-87.631942,POINT (-87.631942 41.911974)
1120804,1/13/14 15:01,1/13/14 15:16,1928,873,44,41.8847302,-87.62773357,POINT (-87.627734 41.88473),41.891071,-87.6122,POINT (-87.6122 41.891071)
1120831,1/13/14 15:11,1/13/14 15:30,1657,1123,117,41.94018,-87.65304,POINT (-87.65304 41.94018),41.94911,-87.675112,POINT (-87.675112 41.94911)
1120856,1/13/14 15:21,1/13/14 15:29,1609,526,293,41.965485,-87.657238,POINT (-87.657238 41.965485),41.978353,-87.659753,POINT (-87.659753 41.978353)
1120885,1/13/14 15:30,1/13/14 15:42,1123,694,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.88338,-87.64117,POINT (-87.64117 41.88338)
1120925,1/13/14 15:43,1/13/14 16:09,2025,1539,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.884451,-87.629892,POINT (-87.629892 41.884451)
1120932,1/13/14 15:45,1/13/14 15:49,1332,282,111,41.894666,-87.638437,POINT (-87.638437 41.894666),41.893992,-87.629318,POINT (-87.629318 41.893992)
1120967,1/13/14 15:56,1/13/14 16:14,1726,1072,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1120968,1/13/14 15:56,1/13/14 16:14,1928,1042,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.8847302,-87.62773357,POINT (-87.627734 41.88473)
1120984,1/13/14 16:01,1/13/14 16:23,1299,1343,250,41.936083,-87.669807,POINT (-87.669807 41.936083),41.93262,-87.642385,POINT (-87.642385 41.93262)
1120999,1/13/14 16:03,1/13/14 16:23,2837,1214,250,41.936083,-87.669807,POINT (-87.669807 41.936083),41.93262,-87.642385,POINT (-87.642385 41.93262)
1121014,1/13/14 16:09,1/13/14 16:44,2674,2086,13,41.932418,-87.652705,POINT (-87.652705 41.932418),41.903029,-87.697474,POINT (-87.697474 41.903029)
1121023,1/13/14 16:11,1/13/14 16:23,174,714,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121024,1/13/14 16:11,1/13/14 16:23,264,727,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121081,1/13/14 16:24,1/13/14 16:44,264,1168,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.884728,-87.619521,POINT (-87.619521 41.884728)
1121082,1/13/14 16:24,1/13/14 16:45,1518,1234,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.894448,-87.622663,POINT (-87.622663 41.894448)
1121085,1/13/14 16:25,1/13/14 16:44,174,1143,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.884728,-87.619521,POINT (-87.619521 41.884728)
1121115,1/13/14 16:30,1/13/14 17:09,779,2368,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121143,1/13/14 16:35,1/13/14 17:09,940,2054,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121160,1/13/14 16:36,1/13/14 17:09,1704,1989,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121166,1/13/14 16:38,1/13/14 16:51,691,819,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.89102,-87.6173,POINT (-87.6173 41.89102)
1121189,1/13/14 16:40,1/13/14 17:10,403,1782,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.880958,-87.616743,POINT (-87.616743 41.880958)
1121201,1/13/14 16:43,1/13/14 16:50,2722,453,245,41.961004,-87.649603,POINT (-87.649603 41.961004),41.949275,-87.646303,POINT (-87.646303 41.949275)
1121247,1/13/14 16:51,1/13/14 17:21,459,1786,301,41.907993,-87.631501,POINT (-87.631501 41.907993),41.89186,-87.62062,POINT (-87.62062 41.89186)
1121264,1/13/14 16:53,1/13/14 17:21,2028,1643,301,41.907993,-87.631501,POINT (-87.631501 41.907993),41.89186,-87.62062,POINT (-87.62062 41.89186)
1121267,1/13/14 16:54,1/13/14 17:01,164,456,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.879255,-87.639904,POINT (-87.639904 41.879255)
1121272,1/13/14 16:54,1/13/14 17:15,2878,1217,47,41.88918,-87.6277,POINT (-87.6277 41.88918),41.90068,-87.6626,POINT (-87.6626 41.90068)
1121284,1/13/14 16:58,1/13/14 17:18,2837,1187,220,41.93262,-87.642385,POINT (-87.642385 41.93262),41.936083,-87.669807,POINT (-87.669807 41.936083)
1121291,1/13/14 16:58,1/13/14 17:18,1299,1168,220,41.93262,-87.642385,POINT (-87.642385 41.93262),41.936083,-87.669807,POINT (-87.669807 41.936083)
1121304,1/13/14 17:01,1/13/14 17:19,2682,1122,261,41.871514,-87.669886,POINT (-87.669886 41.871514),41.88338,-87.64117,POINT (-87.64117 41.88338)
1121319,1/13/14 17:03,1/13/14 17:10,2118,454,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.87184,-87.64664,POINT (-87.64664 41.87184)
1121322,1/13/14 17:03,1/13/14 17:11,1770,451,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.87184,-87.64664,POINT (-87.64664 41.87184)
1121340,1/13/14 17:05,1/13/14 17:17,798,753,331,41.908537,-87.648627,POINT (-87.648627 41.908537),41.92560188,-87.65370804,POINT (-87.653708 41.925602)
1121531,1/13/14 17:22,1/13/14 17:28,2607,393,47,41.88918,-87.6277,POINT (-87.6277 41.88918),41.885464,-87.641253,POINT (-87.641253 41.885464)
1121575,1/13/14 17:27,1/13/14 17:54,1031,1611,71,41.88548331,-87.65230486,POINT (-87.652305 41.885483),41.915533,-87.687051,POINT (-87.687051 41.915533)
1121576,1/13/14 17:27,1/13/14 17:33,459,364,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.89257,-87.614492,POINT (-87.614492 41.89257)
1121581,1/13/14 17:27,1/13/14 17:56,1556,1713,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.89122,-87.67686,POINT (-87.67686 41.89122)
1121662,1/13/14 17:38,1/13/14 18:05,1085,1642,71,41.88548331,-87.65230486,POINT (-87.652305 41.885483),41.918306,-87.636282,POINT (-87.636282 41.918306)
1121723,1/13/14 17:44,1/13/14 18:09,2258,1521,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.860384,-87.625813,POINT (-87.625813 41.860384)
1121820,1/13/14 17:59,1/13/14 18:15,1556,947,214,41.89122,-87.67686,POINT (-87.67686 41.89122),41.903029,-87.697474,POINT (-87.697474 41.903029)
1121876,1/13/14 18:08,1/13/14 18:15,1169,421,91,41.88338,-87.64117,POINT (-87.64117 41.88338),41.893882,-87.641711,POINT (-87.641711 41.893882)
1121951,1/13/14 18:20,1/13/14 18:50,1784,1790,231,41.96167,-87.65464,POINT (-87.65464 41.96167),41.96167,-87.65464,POINT (-87.65464 41.96167)
1121953,1/13/14 18:20,1/13/14 18:50,1713,1788,231,41.96167,-87.65464,POINT (-87.65464 41.96167),41.96167,-87.65464,POINT (-87.65464 41.96167)
1121963,1/13/14 18:22,1/13/14 18:34,1403,694,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.88338,-87.64117,POINT (-87.64117 41.88338)
1122071,1/13/14 18:43,1/13/14 18:58,2552,889,334,41.940775,-87.639192,POINT (-87.639192 41.940775),41.94815,-87.66394,POINT (-87.66394 41.94815)
1122109,1/13/14 18:52,1/13/14 19:03,1031,606,116,41.915533,-87.687051,POINT (-87.687051 41.915533),41.91044,-87.6972,POINT (-87.6972 41.91044)
1122127,1/13/14 18:56,1/13/14 19:11,2513,920,174,41.882091,-87.639833,POINT (-87.639833 41.882091),41.867888,-87.623041,POINT (-87.623041 41.867888)
1122145,1/13/14 18:59,1/13/14 19:07,59,455,327,41.92154,-87.653818,POINT (-87.653818 41.92154),41.908537,-87.648627,POINT (-87.648627 41.908537)
1122146,1/13/14 19:00,1/13/14 19:09,871,540,285,41.89113,-87.67203,POINT (-87.67203 41.89113),41.88137,-87.67493,POINT (-87.67493 41.88137)
1122147,1/13/14 19:00,1/13/14 19:09,2880,536,285,41.89113,-87.67203,POINT (-87.67203 41.89113),41.88137,-87.67493,POINT (-87.67493 41.88137)
1122237,1/13/14 19:21,1/13/14 19:30,2704,564,232,41.949275,-87.646303,POINT (-87.646303 41.949275),41.961004,-87.649603,POINT (-87.649603 41.961004)
1122296,1/13/14 19:39,1/13/14 19:49,2184,623,74,41.893882,-87.641711,POINT (-87.641711 41.893882),41.89102,-87.6173,POINT (-87.6173 41.89102)
1122333,1/13/14 19:51,1/13/14 20:05,2184,820,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.865212,-87.617759,POINT (-87.617759 41.865212)
1122355,1/13/14 20:02,1/13/14 20:24,1664,1329,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89102,-87.6173,POINT (-87.6173 41.89102)
1122357,1/13/14 20:04,1/13/14 20:15,580,649,106,41.897448,-87.628722,POINT (-87.628722 41.897448),41.8807,-87.63947,POINT (-87.63947 41.8807)
1122367,1/13/14 20:10,1/13/14 20:25,2747,866,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89102,-87.6173,POINT (-87.6173 41.89102)
1122386,1/13/14 20:24,1/13/14 20:42,2616,1116,68,41.875885,-87.640795,POINT (-87.640795 41.875885),41.871514,-87.669886,POINT (-87.669886 41.871514)
1122391,1/13/14 20:26,1/13/14 20:42,1664,971,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1122392,1/13/14 20:27,1/13/14 20:43,1833,914,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1122395,1/13/14 20:28,1/13/14 20:39,2191,693,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.890749,-87.63206,POINT (-87.63206 41.890749)
1122424,1/13/14 20:44,1/13/14 20:54,2642,571,305,41.902893,-87.687275,POINT (-87.687275 41.902893),41.895966,-87.667747,POINT (-87.667747 41.895966)
1122426,1/13/14 20:46,1/13/14 21:01,1833,890,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.867888,-87.623041,POINT (-87.623041 41.867888)
1122427,1/13/14 20:46,1/13/14 21:01,1664,905,90,41.8810317,-87.62408432,POINT (-87.624084 41.881032),41.867888,-87.623041,POINT (-87.623041 41.867888)
1122440,1/13/14 20:54,1/13/14 21:05,2164,629,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.857556,-87.661535,POINT (-87.661535 41.857556)
1122443,1/13/14 20:55,1/13/14 21:05,992,587,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.857556,-87.661535,POINT (-87.661535 41.857556)
1122448,1/13/14 21:01,1/13/14 21:07,1720,342,114,41.94688,-87.65445,POINT (-87.65445 41.94688),41.945512,-87.64598,POINT (-87.64598 41.945512)
1122458,1/13/14 21:03,1/13/14 21:26,1106,1375,255,41.867888,-87.623041,POINT (-87.623041 41.867888),41.856594,-87.627542,POINT (-87.627542 41.856594)
1122459,1/13/14 21:04,1/13/14 21:26,1664,1320,255,41.867888,-87.623041,POINT (-87.623041 41.867888),41.856594,-87.627542,POINT (-87.627542 41.856594)
1122472,1/13/14 21:10,1/13/14 21:18,1713,500,231,41.96167,-87.65464,POINT (-87.65464 41.96167),41.94688,-87.65445,POINT (-87.65445 41.94688)
1122522,1/13/14 21:27,1/13/14 21:53,2930,1584,178,41.856594,-87.627542,POINT (-87.627542 41.856594),41.849237,-87.631715,POINT (-87.631715 41.849237)
1122573,1/13/14 21:51,1/13/14 21:58,2821,395,32,41.87464,-87.65703,POINT (-87.65703 41.87464),41.861267,-87.656625,POINT (-87.656625 41.861267)
1122665,1/13/14 23:28,1/13/14 23:37,689,587,350,41.895966,-87.667747,POINT (-87.667747 41.895966),41.902893,-87.687275,POINT (-87.687275 41.902893)
1122696,1/14/14 2:33,1/14/14 2:36,902,191,336,41.809855,-87.606755,POINT (-87.606755 41.809855),41.816499,-87.606582,POINT (-87.606582 41.816499)
1122718,1/14/14 5:42,1/14/14 5:46,902,260,271,41.816499,-87.606582,POINT (-87.606582 41.816499),41.809855,-87.606755,POINT (-87.606755 41.809855)
1122735,1/14/14 5:59,1/14/14 7:18,1857,4772,210,41.90345,-87.667747,POINT (-87.667747 41.90345),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
1123004,1/14/14 7:31,1/14/14 7:46,97,925,91,41.88338,-87.64117,POINT (-87.64117 41.88338),41.89257,-87.614492,POINT (-87.614492 41.89257)
1123141,1/14/14 7:58,1/14/14 8:03,975,325,80,41.880456,-87.653929,POINT (-87.653929 41.880456),41.880422,-87.642746,POINT (-87.642746 41.880422)
1123195,1/14/14 8:06,1/14/14 8:21,618,935,257,41.94911,-87.675112,POINT (-87.675112 41.94911),41.930584,-87.685126,POINT (-87.685126 41.930584)
1123270,1/14/14 8:17,1/14/14 8:24,1672,463,84,41.891,-87.645925,POINT (-87.645925 41.891),41.888243,-87.63639,POINT (-87.63639 41.888243)
1123304,1/14/14 8:21,1/14/14 8:33,2163,696,337,41.896544,-87.630931,POINT (-87.630931 41.896544),41.87817,-87.631985,POINT (-87.631985 41.87817)
1123336,1/14/14 8:25,1/14/14 8:49,1698,1441,285,41.89113,-87.67203,POINT (-87.67203 41.89113),41.88338,-87.64117,POINT (-87.64117 41.88338)
1123377,1/14/14 8:30,1/14/14 8:34,102,223,260,41.929567,-87.707857,POINT (-87.707857 41.929567),41.929567,-87.707857,POINT (-87.707857 41.929567)
1123565,1/14/14 9:00,1/14/14 9:22,2762,1330,214,41.89122,-87.67686,POINT (-87.67686 41.89122),41.881892,-87.648789,POINT (-87.648789 41.881892)
1123678,1/14/14 9:23,1/14/14 9:33,2762,635,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.88131982,-87.62952092,POINT (-87.629521 41.88132)
1123689,1/14/14 9:25,1/14/14 9:35,2498,576,108,41.87184,-87.64664,POINT (-87.64664 41.87184),41.880317,-87.635185,POINT (-87.635185 41.880317)
1123713,1/14/14 9:32,1/14/14 9:50,2652,1077,33,41.877181,-87.627844,POINT (-87.627844 41.877181),41.893832,-87.634195,POINT (-87.634195 41.893832)
1123836,1/14/14 10:15,1/14/14 10:24,2655,553,241,41.871737,-87.65103,POINT (-87.65103 41.871737),41.871514,-87.669886,POINT (-87.669886 41.871514)
1123922,1/14/14 10:59,1/14/14 11:22,1936,1350,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.891072,-87.666611,POINT (-87.666611 41.891072)
1123923,1/14/14 10:59,1/14/14 11:27,1271,1665,37,41.87935636,-87.62979104,POINT (-87.629791 41.879356),41.876243,-87.624426,POINT (-87.624426 41.876243)
1123924,1/14/14 10:59,1/14/14 11:27,1912,1657,37,41.87935636,-87.62979104,POINT (-87.629791 41.879356),41.876243,-87.624426,POINT (-87.624426 41.876243)
1123964,1/14/14 11:19,1/14/14 11:32,1484,780,181,41.890749,-87.63206,POINT (-87.63206 41.890749),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
1124094,1/14/14 12:32,1/14/14 12:57,1026,1515,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.886835,-87.62232,POINT (-87.62232 41.886835)
1124175,1/14/14 13:03,1/14/14 13:21,2689,1084,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.895769,-87.67722,POINT (-87.67722 41.895769)
1124191,1/14/14 13:10,1/14/14 13:27,1699,1017,111,41.894666,-87.638437,POINT (-87.638437 41.894666),41.88871604,-87.64444785,POINT (-87.644448 41.888716)
1124223,1/14/14 13:22,1/14/14 13:28,1899,348,54,41.89636246,-87.65406127,POINT (-87.654061 41.896362),41.897764,-87.642884,POINT (-87.642884 41.897764)
1124274,1/14/14 13:52,1/14/14 14:13,2657,1266,258,41.930584,-87.685126,POINT (-87.685126 41.930584),41.94911,-87.675112,POINT (-87.675112 41.94911)
1124276,1/14/14 13:52,1/14/14 14:14,1121,1310,121,41.802562,-87.590368,POINT (-87.590368 41.802562),41.822985,-87.6071,POINT (-87.6071 41.822985)
1124307,1/14/14 14:08,1/14/14 14:25,1026,1041,264,41.886835,-87.62232,POINT (-87.62232 41.886835),41.881892,-87.648789,POINT (-87.648789 41.881892)
1124407,1/14/14 14:55,1/14/14 16:14,1020,4752,263,41.836208,-87.613533,POINT (-87.613533 41.836208),41.836208,-87.613533,POINT (-87.613533 41.836208)
1124417,1/14/14 15:00,1/14/14 15:13,956,741,283,41.87817,-87.631985,POINT (-87.631985 41.87817),41.88871604,-87.64444785,POINT (-87.644448 41.888716)
1124474,1/14/14 15:24,1/14/14 15:29,97,274,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.89257,-87.614492,POINT (-87.614492 41.89257)
1124481,1/14/14 15:28,1/14/14 15:44,405,947,336,41.809855,-87.606755,POINT (-87.606755 41.809855),41.82168,-87.6216,POINT (-87.6216 41.82168)
1124511,1/14/14 15:36,1/14/14 15:42,1432,340,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.89102,-87.6173,POINT (-87.6173 41.89102)
1124512,1/14/14 15:36,1/14/14 15:48,2033,738,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.89102,-87.6173,POINT (-87.6173 41.89102)
1124570,1/14/14 15:51,1/14/14 17:03,691,4318,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1124573,1/14/14 15:52,1/14/14 17:03,286,4284,24,41.89186,-87.62062,POINT (-87.62062 41.89186),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1124607,1/14/14 16:05,1/14/14 16:14,562,571,73,41.880422,-87.642746,POINT (-87.642746 41.880422),41.88283,-87.661206,POINT (-87.661206 41.88283)
1124622,1/14/14 16:09,1/14/14 16:37,2723,1727,244,41.95469,-87.67393,POINT (-87.67393 41.95469),41.962391,-87.684146,POINT (-87.684146 41.962391)
1124635,1/14/14 16:11,1/14/14 17:03,1840,3098,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.8810317,-87.62408432,POINT (-87.624084 41.881032)
1124791,1/14/14 16:51,1/14/14 17:10,1547,1132,261,41.871514,-87.669886,POINT (-87.669886 41.871514),41.88338,-87.64117,POINT (-87.64117 41.88338)
1124905,1/14/14 17:09,1/14/14 17:16,2347,431,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.897448,-87.628722,POINT (-87.628722 41.897448)
1124924,1/14/14 17:12,1/14/14 17:22,2274,589,231,41.96167,-87.65464,POINT (-87.65464 41.96167),41.96909,-87.674237,POINT (-87.674237 41.96909)
1125010,1/14/14 17:26,1/14/14 17:32,22,356,48,41.897764,-87.642884,POINT (-87.642884 41.897764),41.89636246,-87.65406127,POINT (-87.654061 41.896362)
1125120,1/14/14 17:42,1/14/14 18:10,1240,1634,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.90345,-87.667747,POINT (-87.667747 41.90345)
1125215,1/14/14 17:56,1/14/14 18:05,2667,531,174,41.882091,-87.639833,POINT (-87.639833 41.882091),41.884078,-87.648684,POINT (-87.648684 41.884078)
1125275,1/14/14 18:08,1/14/14 18:21,405,787,201,41.82168,-87.6216,POINT (-87.6216 41.82168),41.809855,-87.606755,POINT (-87.606755 41.809855)
1125421,1/14/14 18:38,1/14/14 18:51,767,739,112,41.884078,-87.648684,POINT (-87.648684 41.884078),41.88137,-87.67493,POINT (-87.67493 41.88137)
1125453,1/14/14 18:47,1/14/14 19:08,1103,1294,110,41.893992,-87.629318,POINT (-87.629318 41.893992),41.90345,-87.667747,POINT (-87.667747 41.90345)
1125473,1/14/14 18:54,1/14/14 19:13,356,1175,31,41.89680204,-87.63563839,POINT (-87.635638 41.896802),41.92154,-87.653818,POINT (-87.653818 41.92154)
1125594,1/14/14 19:34,1/14/14 19:53,2968,1088,287,41.880317,-87.635185,POINT (-87.635185 41.880317),41.862378,-87.651062,POINT (-87.651062 41.862378)
1125646,1/14/14 19:56,1/14/14 20:07,2829,661,110,41.893992,-87.629318,POINT (-87.629318 41.893992),41.8807,-87.63947,POINT (-87.63947 41.8807)
1125668,1/14/14 20:05,1/14/14 20:15,2480,600,282,41.864883,-87.647071,POINT (-87.647071 41.864883),41.847203,-87.646795,POINT (-87.646795 41.847203)
1125690,1/14/14 20:16,1/14/14 20:26,2480,589,206,41.847203,-87.646795,POINT (-87.646795 41.847203),41.830661,-87.647172,POINT (-87.647172 41.830661)
1125713,1/14/14 20:31,1/14/14 20:38,527,389,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.891795,-87.658751,POINT (-87.658751 41.891795)
1125742,1/14/14 20:52,1/14/14 21:06,1170,823,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.891795,-87.658751,POINT (-87.658751 41.891795)
1125743,1/14/14 20:53,1/14/14 21:06,461,812,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.891795,-87.658751,POINT (-87.658751 41.891795)
